category,over_represented_pvalue,numDEInCat,numInCat,FDR
GO_RESPONSE_TO_ORGANOPHOSPHORUS,0.7550408578579382,1,100,0.8880446152322823
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.7552792970106768,1,103,0.8880446152322823
GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.7567978846892267,2,190,0.8888498970570291
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.7569887451202697,1,103,0.8888498970570291
GO_PROTEIN_KINASE_ACTIVITY,0.7576134319608524,5,476,0.8888498970570291
GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.7577570434605857,3,287,0.8888498970570291
GO_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.7579736028782615,1,102,0.8888498970570291
GO_DIGESTIVE_SYSTEM_DEVELOPMENT,0.7580847034542058,1,104,0.8888498970570291
GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.7598554898946768,3,282,0.8905109772064828
GO_MAPK_CASCADE,0.7609017270597488,8,702,0.8910452347587667
GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.761019946028561,2,203,0.8910452347587667
GO_HEART_MORPHOGENESIS,0.762110723950286,2,205,0.8913642789613574
GO_RESPONSE_TO_ESTRADIOL,0.7621505337512917,1,102,0.8913642789613574
GO_TETRAPYRROLE_BINDING,0.7623556914695346,1,99,0.8913642789613574
GO_RESPONSE_TO_ALCOHOL,0.7638850563904536,2,196,0.8927374148801072
GO_RESPONSE_TO_ACID_CHEMICAL,0.7648726897426028,1,105,0.8929788358618705
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.7650721725903196,1,107,0.8929788358618705
GO_ENDOTHELIAL_CELL_MIGRATION,0.765156815619217,2,202,0.8929788358618705
GO_REGULATION_OF_CELL_DIFFERENTIATION,0.7669647074103145,15,1276,0.8946735803047037
GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,0.7680653025826809,4,366,0.8951372908698106
GO_RESPONSE_TO_DRUG,0.7682594078993074,3,289,0.8951372908698106
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.7686253513818763,1,105,0.8951372908698106
GO_PROTEIN_AUTOPHOSPHORYLATION,0.7687859038881872,2,211,0.8951372908698106
GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,0.7695088032047748,1,107,0.8951377529873137
GO_ENDOCRINE_SYSTEM_DEVELOPMENT,0.769675218131725,1,104,0.8951377529873137
GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.7700182278044191,1,103,0.8951377529873137
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.7704158761805865,5,468,0.8951377529873137
GO_REGULATION_OF_HORMONE_SECRETION,0.7706059635028861,2,200,0.8951377529873137
GO_REGULATION_OF_CELL_CELL_ADHESION,0.7709218182785375,3,294,0.8951377529873137
GO_SEX_DIFFERENTIATION,0.7715815948740998,2,202,0.8954904066028431
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.7735630335735878,1,109,0.8969550970245177
GO_CYTOPLASMIC_TRANSLATION,0.7735772441766081,1,96,0.8969550970245177
GO_SYMPORTER_ACTIVITY,0.7739135429595243,1,108,0.8969550970245177
GO_CENTRIOLE,0.7747647141410829,1,112,0.8971045272523078
GO_REGULATION_OF_ATP_METABOLIC_PROCESS,0.7749858420742881,1,105,0.8971045272523078
GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.7751125796100458,1,108,0.8971045272523078
GO_DETECTION_OF_ABIOTIC_STIMULUS,0.7756525851129855,1,110,0.8973165830538907
GO_REGULATION_OF_NUCLEAR_DIVISION,0.7762649388617616,1,106,0.8976121017183128
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.7766364576673994,4,381,0.8976289940411348
GO_SH3_DOMAIN_BINDING,0.7795355592310622,1,112,0.8998792145471173
GO_PROTEIN_N_TERMINUS_BINDING,0.7795861748604358,1,106,0.8998792145471173
GO_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,0.7796567827030491,1,111,0.8998792145471173
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.7814026458874134,6,565,0.90066059229988
GO_ALCOHOL_METABOLIC_PROCESS,0.781428911987904,3,290,0.90066059229988
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.7815845309141749,1,107,0.90066059229988
GO_MONONUCLEAR_CELL_MIGRATION,0.7817662318054228,1,109,0.90066059229988
GO_PROTEIN_DEPHOSPHORYLATION,0.7822488028337184,3,298,0.9008039098565942
GO_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,0.7840955545991595,1,105,0.90251730884068
GO_CELL_CYCLE_ARREST,0.7846205224769196,2,203,0.9025396173550233
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY,0.7848326612944079,1,105,0.9025396173550233
GO_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.7858848998493972,3,289,0.9030428572303077
GO_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.7860704255403761,1,110,0.9030428572303077
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.787327634495796,1,112,0.9030428572303077
GO_REGULATION_OF_T_CELL_ACTIVATION,0.7876108239197616,2,208,0.9030428572303077
GO_RESPONSE_TO_ETHANOL,0.7886586442780468,1,108,0.9030428572303077
GO_REGULATION_OF_CATABOLIC_PROCESS,0.7887469511202134,10,882,0.9030428572303077
GO_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.7888018932549978,3,292,0.9030428572303077
GO_POSITIVE_REGULATION_OF_MAPK_CASCADE,0.7891134856161242,4,392,0.9030428572303077
GO_AXON,0.7891791056029327,6,569,0.9030428572303077
GO_INTEGRIN_BINDING,0.7892075180402001,1,115,0.9030428572303077
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT,0.7896898448199118,4,391,0.9030428572303077
GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT,0.7899762659731708,12,1067,0.9030428572303077
GO_RESPONSE_TO_HORMONE,0.7902400756550838,8,732,0.9030428572303077
GO_MAMMARY_GLAND_DEVELOPMENT,0.7918694299467505,1,116,0.9030428572303077
GO_RESPONSE_TO_LIPID,0.7918992483497456,7,642,0.9030428572303077
GO_PROTEIN_ACYLATION,0.7923044156963808,2,214,0.9030428572303077
GO_RESPONSE_TO_METAL_ION,0.7923537985810427,3,297,0.9030428572303077
GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.7935156371084104,2,209,0.9030428572303077
GO_EPITHELIAL_TUBE_FORMATION,0.7935307236926549,1,117,0.9030428572303077
GO_REGULATION_OF_HISTONE_MODIFICATION,0.7936273156640589,1,119,0.9030428572303077
GO_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY,0.7937650845100046,3,302,0.9030428572303077
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.7937852826513536,5,487,0.9030428572303077
GO_ESTABLISHMENT_OF_TISSUE_POLARITY,0.7939122074527627,1,112,0.9030428572303077
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.794226691610218,2,218,0.9030428572303077
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.7945183706047634,1,116,0.9030428572303077
GO_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.794605901809412,1,127,0.9030428572303077
GO_EPIDERMIS_DEVELOPMENT,0.7968896066846707,2,217,0.9052191775587031
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,0.7973295135098306,6,543,0.9052191775587031
GO_SIGNALING_RECEPTOR_BINDING,0.7977497909183922,12,1054,0.9052191775587031
GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.7980536420436066,1,115,0.9052191775587031
GO_HEAT_SHOCK_PROTEIN_BINDING,0.798320531143222,1,111,0.9052191775587031
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,0.7994792703711697,6,570,0.9057930282292229
GO_IRON_ION_BINDING,0.7995469275025346,1,110,0.9057930282292229
GO_POSITIVE_REGULATION_OF_TRANSLATION,0.7999597667865397,1,110,0.9058526850374369
GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.8027592061072075,4,387,0.9085635344941014
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,0.8038543192648353,1,111,0.9085635344941014
GO_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,0.8043904152900136,2,216,0.9085635344941014
GO_REGULATION_OF_PROTEIN_LOCALIZATION,0.8045350949130686,8,737,0.9085635344941014
GO_REGULATION_OF_PEPTIDE_TRANSPORT,0.8048725048936533,5,482,0.9085635344941014
GO_LEARNING,0.8055782148414842,1,121,0.9085635344941014
GO_CARDIAC_CONDUCTION,0.8056124789585677,1,121,0.9085635344941014
GO_CALCIUM_ION_TRANSPORT,0.8057829105063476,3,315,0.9085635344941014
GO_SARCOLEMMA,0.806717925951258,1,119,0.9085635344941014
GO_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.8072214249732446,3,312,0.9085635344941014
GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.8073098098759302,1,117,0.9085635344941014
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.8073809645822009,1,117,0.9085635344941014
GO_MICROTUBULE_CYTOSKELETON,0.8074122134041919,12,1071,0.9085635344941014
GO_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY,0.8079565939720745,2,222,0.9085635344941014
GO_HEPARIN_BINDING,0.8081177176236353,1,121,0.9085635344941014
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.8081338475798429,7,660,0.9085635344941014
GO_REGULATION_OF_LIPID_TRANSPORT,0.809121626582777,1,120,0.9092254681916524
GO_REGULATION_OF_PROTEIN_KINASE_ACTIVITY,0.8096608541916204,7,659,0.9092254681916524
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.8100238044334396,1,118,0.9092254681916524
GO_NEPHRON_DEVELOPMENT,0.8101686975019853,1,126,0.9092254681916524
GO_RESPONSE_TO_CYTOKINE,0.8116075749322693,9,812,0.9098721476140975
GO_MALE_SEX_DIFFERENTIATION,0.8117024996186653,1,119,0.9098721476140975
GO_NUCLEAR_HORMONE_RECEPTOR_BINDING,0.8118302581495168,1,125,0.9098721476140975
GO_KIDNEY_EPITHELIUM_DEVELOPMENT,0.8125814480665474,1,125,0.9103083928228806
GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8153435288673299,3,321,0.9127848832052413
GO_PEPTIDE_SECRETION,0.81560190748863,3,314,0.9127848832052413
GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,0.8158808816880249,2,223,0.9127848832052413
GO_TUBE_MORPHOGENESIS,0.8172326519192865,7,683,0.9138906712214342
GO_RESPONSE_TO_CALCIUM_ION,0.8183388736735362,1,122,0.9147210076839749
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,0.8202448410165828,1,126,0.9164441471153734
GO_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.8226681830101488,2,220,0.9187435525179948
GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING,0.8230436640968719,1,120,0.9187549113198548
GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,0.8245422492166837,1,129,0.9200194129458561
GO_ELECTRON_TRANSFER_ACTIVITY,0.8258688582657419,1,112,0.9203094576903635
GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.8258692796966236,1,125,0.9203094576903635
GO_ENDOTHELIAL_CELL_PROLIFERATION,0.8261587904353431,1,127,0.9203094576903635
GO_CILIUM_ORGANIZATION,0.8262788187407238,3,323,0.9203094576903635
GO_EPITHELIAL_CELL_PROLIFERATION,0.8271410489917377,3,323,0.9203094576903635
GO_CARDIAC_CHAMBER_DEVELOPMENT,0.827303917810581,1,130,0.9203094576903635
GO_REGULATION_OF_ORGANELLE_ORGANIZATION,0.8274569420245095,11,1012,0.9203094576903635
GO_EARLY_ENDOSOME_MEMBRANE,0.8277296196006372,1,126,0.9203094576903635
GO_PRESYNAPTIC_MEMBRANE,0.8283052477311812,1,130,0.9203427063239545
GO_ACTIN_CYTOSKELETON,0.8286712437702892,4,423,0.9203427063239545
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,0.8288573478424482,1,122,0.9203427063239545
GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT,0.8298098145908397,1,130,0.9209936821253141
GO_MRNA_TRANSPORT,0.8304504698048074,1,125,0.9211119267653395
GO_ACTIVATION_OF_MAPK_ACTIVITY,0.8308231012169817,1,128,0.9211119267653395
GO_T_CELL_PROLIFERATION,0.8310150941672187,1,125,0.9211119267653395
GO_LEUKOCYTE_CELL_CELL_ADHESION,0.8316336981797192,2,231,0.9213915202299533
GO_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.8324025895456963,1,131,0.9218373019407424
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.8346204470807909,2,239,0.9235785540708105
GO_TUBE_FORMATION,0.8347093651701598,1,133,0.9235785540708105
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.8352362647740806,1,125,0.9237551477162765
GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.8358682186503055,2,237,0.9240477230353927
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,0.8364046033028361,2,236,0.9242344364264644
GO_RESPONSE_TO_GROWTH_FACTOR,0.8375120285035841,6,602,0.9250517135206473
GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,0.8382238895007086,1,136,0.9254315549140836
GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,0.8386442586916483,1,130,0.9254893859629203
GO_RESPONSE_TO_NUTRIENT,0.8396561486198315,1,128,0.9260651202634413
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.8399024013204412,1,125,0.9260651202634413
GO_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,0.840831693946411,7,688,0.9266834839067588
GO_CATION_CHANNEL_ACTIVITY,0.8413683594707574,2,243,0.9268687797060686
GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,0.8430886270891322,3,335,0.9276322203742108
GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,0.8433813156473509,2,238,0.9276322203742108
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.8434609023109692,2,238,0.9276322203742108
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,0.8439264368296133,1,135,0.9276322203742108
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.8440019143592967,1,132,0.9276322203742108
GO_NEURAL_TUBE_DEVELOPMENT,0.8442744144877011,1,139,0.9276322203742108
GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.8454397341386948,1,139,0.9276632731440118
GO_REGULATION_OF_LIPID_LOCALIZATION,0.8454956748032533,1,136,0.9276632731440118
GO_REGULATION_OF_CELLULAR_LOCALIZATION,0.8457995132185383,7,690,0.9276632731440118
GO_RESPONSE_TO_INSULIN,0.8460792232361583,2,243,0.9276632731440118
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.8461469378100847,2,234,0.9276632731440118
GO_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.8468082976980844,4,429,0.9279838207889682
GO_SPINDLE,0.8503747261325938,3,340,0.9312056563962207
GO_IMPORT_INTO_NUCLEUS,0.8504888241519359,1,136,0.9312056563962207
GO_CENTROSOME,0.8515334057769463,5,525,0.9315482697843318
GO_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS,0.8515425336915223,11,1013,0.9315482697843318
GO_MITOTIC_CELL_CYCLE_CHECKPOINT,0.8535844499528142,1,136,0.9333760398397077
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,0.8544861320955057,1,134,0.9338152005858641
GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,0.8547286647111965,1,133,0.9338152005858641
GO_HORMONE_TRANSPORT,0.8561382059328441,2,243,0.9346816708962762
GO_AMINE_METABOLIC_PROCESS,0.8562650376719763,1,131,0.9346816708962762
GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.8582935866393473,2,243,0.9364895316260123
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING,0.8597024796527,5,533,0.9376200070800262
GO_TRANSLATIONAL_ELONGATION,0.8613872594012807,1,126,0.9384522670336101
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8613984097083603,1,146,0.9384522670336101
GO_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,0.861585003809386,2,246,0.9384522670336101
GO_HORMONE_RECEPTOR_BINDING,0.8621788735344454,1,146,0.9386925830905326
GO_MITOCHONDRIAL_TRANSPORT,0.8629762082841026,2,234,0.9391541167609339
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,0.8644170997481428,5,514,0.9399574735934496
GO_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,0.8644618832690454,1,139,0.9399574735934496
GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY,0.8649643310395009,1,145,0.9400973606587488
GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.8655104413120097,1,135,0.940242691667315
GO_REGULATION_OF_MAP_KINASE_ACTIVITY,0.8658457550304182,2,255,0.940242691667315
GO_PROTEIN_HOMOOLIGOMERIZATION,0.8671982677284356,1,143,0.940955249489261
GO_ENZYME_INHIBITOR_ACTIVITY,0.8672502060899034,2,245,0.940955249489261
GO_REGULATION_OF_CHROMATIN_ORGANIZATION,0.8686992827617556,1,153,0.9421210418912529
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.869438300698596,1,145,0.9425160889038658
GO_REGULATION_OF_PHOSPHATASE_ACTIVITY,0.8706303187232765,1,149,0.9434016594524086
GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY,0.8710932780447074,1,147,0.9434968106298187
GO_ORGANIC_ACID_TRANSPORT,0.8727637549560386,2,256,0.9448992009102183
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,0.8731613772518895,2,261,0.9449229190139853
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.8753951196199481,1,143,0.9469327853093202
GO_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.8770240126302492,1,149,0.948234285849474
GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.8775932334357878,2,258,0.948234285849474
GO_RESPONSE_TO_NITROGEN_COMPOUND,0.8781130965112389,9,900,0.948234285849474
GO_REGULATION_OF_MACROAUTOPHAGY,0.8781429812384639,1,149,0.948234285849474
GO_RESPONSE_TO_OXYGEN_LEVELS,0.8784834536895724,3,351,0.948234285849474
GO_TUBE_DEVELOPMENT,0.8792943022596276,8,831,0.948702346710838
GO_EPITHELIAL_TUBE_MORPHOGENESIS,0.8798735282358381,2,272,0.948920207338393
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.8813403901445832,4,459,0.9494198737316819
GO_HEART_DEVELOPMENT,0.8814337966060508,4,472,0.9494198737316819
GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.8814693459894543,3,357,0.9494198737316819
GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,0.8822817965656742,2,265,0.9494649274723264
GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS,0.8822886082737348,1,147,0.9494649274723264
GO_NUCLEASE_ACTIVITY,0.8826437377456458,1,149,0.9494649274723264
GO_CHROMATIN_REMODELING,0.8830560521893172,1,157,0.9495023391432803
GO_RESPONSE_TO_MONOSACCHARIDE,0.8848122862686567,1,154,0.9509841452844751
GO_MUSCLE_CELL_PROLIFERATION,0.8871469925135113,1,157,0.9529518529284638
GO_EMBRYO_DEVELOPMENT,0.8874008904805019,8,836,0.9529518529284638
GO_NOTCH_SIGNALING_PATHWAY,0.8896146930332625,1,159,0.9549214481342958
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,0.8916631449756072,1,162,0.956192435087918
GO_DEFENSE_RESPONSE_TO_VIRUS,0.8917478285606533,1,156,0.956192435087918
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.8919393450164037,1,157,0.956192435087918
GO_PEPTIDE_METABOLIC_PROCESS,0.8925902335471727,7,695,0.9562235378500249
GO_NEURON_SPINE,0.8932397387700448,1,165,0.9562235378500249
GO_ATPASE_ACTIVITY,0.8934401374032387,3,398,0.9562235378500249
GO_RESPIRATORY_SYSTEM_DEVELOPMENT,0.894254135816213,1,165,0.9562235378500249
GO_REGULATION_OF_CELL_CYCLE_PROCESS,0.8944149995097167,6,647,0.9562235378500249
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,0.8946089965070373,1,163,0.9562235378500249
GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.8949474601388603,1,161,0.9562235378500249
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.8950100231009777,1,162,0.9562235378500249
GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,0.8966860835172701,9,904,0.9576074310173819
GO_ANIMAL_ORGAN_MORPHOGENESIS,0.8976464716730753,8,848,0.9579877871184781
GO_GLYCOSAMINOGLYCAN_BINDING,0.8981971571913566,1,168,0.9579877871184781
GO_BLOOD_VESSEL_MORPHOGENESIS,0.898321662206816,4,487,0.9579877871184781
GO_ELECTRON_TRANSPORT_CHAIN,0.898565880641149,1,147,0.9579877871184781
GO_CALCIUM_ION_BINDING,0.9008884962642181,4,499,0.9596493940224688
GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,0.9013668323056117,1,167,0.9596493940224688
GO_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,0.9016923706315533,1,163,0.9596493940224688
GO_PHOSPHATASE_BINDING,0.9019241894690171,1,167,0.9596493940224688
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION,0.9020322733475612,1,166,0.9596493940224688
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.903247800911819,4,455,0.9605362449442811
GO_CALMODULIN_BINDING,0.903729842877248,1,175,0.9605509724473988
GO_EPITHELIAL_CELL_DEVELOPMENT,0.9041863634110321,1,173,0.9605509724473988
GO_B_CELL_ACTIVATION,0.9044074364832766,1,173,0.9605509724473988
GO_ESTABLISHMENT_OF_RNA_LOCALIZATION,0.9054064549800174,1,165,0.9611164029908584
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,0.9061916096526753,4,486,0.9611164029908584
GO_INSULIN_SECRETION,0.9065357017623223,1,170,0.9611164029908584
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,0.9065873264085201,2,270,0.9611164029908584
GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.9068505862017125,1,172,0.9611164029908584
GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.9081756698887012,1,168,0.9621153368871456
GO_REGULATION_OF_TRANSFERASE_ACTIVITY,0.9092152428543191,8,854,0.9628110887488895
GO_SISTER_CHROMATID_SEGREGATION,0.9103611448327653,1,173,0.9636188044000021
GO_FC_RECEPTOR_SIGNALING_PATHWAY,0.9113752824499927,1,170,0.9641275794620693
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.9116085025689069,1,174,0.9641275794620693
GO_CYTOPLASMIC_SIDE_OF_MEMBRANE,0.9126880046044293,1,172,0.9644724613271687
GO_ORGANELLE_FISSION,0.9129345681798751,3,392,0.9644724613271687
GO_CIRCULATORY_SYSTEM_DEVELOPMENT,0.9132870580575989,8,881,0.9644724613271687
GO_ZINC_ION_BINDING,0.9137543341973071,5,587,0.9644724613271687
GO_RESPONSE_TO_CARBOHYDRATE,0.9138520379095996,1,174,0.9644724613271687
GO_SKELETAL_SYSTEM_MORPHOGENESIS,0.9150646732251629,1,177,0.9653471699502033
GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,0.9163490068353652,1,179,0.9662967514427437
GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.9173142703384694,2,287,0.9667132219338754
GO_CATION_CHANNEL_COMPLEX,0.9175127080541393,1,185,0.9667132219338754
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.919595197647091,6,692,0.9685016424130795
GO_SEQUENCE_SPECIFIC_DNA_BINDING,0.9226134121328463,9,969,0.9703593818730898
GO_TRANSITION_METAL_ION_BINDING,0.9234490946694486,7,780,0.9703593818730898
GO_RNA_SPLICING,0.9239980495949879,3,389,0.9703593818730898
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.9241979109732532,15,1486,0.9703593818730898
GO_LAMELLIPODIUM,0.9244484190847277,1,189,0.9703593818730898
GO_EARLY_ENDOSOME,0.9245114630550023,2,304,0.9703593818730898
GO_NEURON_PROJECTION,0.9245281819253691,11,1161,0.9703593818730898
GO_REGULATION_OF_ANION_TRANSPORT,0.9245368541278186,6,693,0.9703593818730898
GO_RIBONUCLEOPROTEIN_GRANULE,0.924910137479198,1,185,0.9703593818730898
GO_GTPASE_BINDING,0.9252233556391227,1,192,0.9703593818730898
GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.9259426415145687,3,401,0.9703593818730898
GO_TUBULIN_BINDING,0.926062858426762,2,311,0.9703593818730898
GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE,0.9263749009452439,1,184,0.9703593818730898
GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,0.9268546712614895,1,198,0.9704577428070965
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,0.9282166577468239,1,187,0.9714793567346077
GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.9290331511666405,1,184,0.9719294405923881
GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.9297644984726057,2,321,0.9722901096293568
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.9302359142507158,1,189,0.9723787715463633
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,0.9308766415336007,1,194,0.9726442681582907
GO_OSTEOBLAST_DIFFERENTIATION,0.9323969529155607,1,195,0.973828212866543
GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,0.9331975781741637,4,510,0.9739950936171151
